81 52 4580
41 64 4580
1 33 4580
66 23 4600
1 33 4600
40 60 4600
41 64 4600
18 59 4600
50 28 4600
27 28 4600
50 36 4620
4 84 4620
86 79 4620
1 33 4620
66 23 4620
27 36 4620
28 36 4620
26 21 4620
34 14 4620
40 60 4620
66 23 4640
28 36 4640
41 64 4640
50 36 4640
1 33 4640
40 60 4640
26 21 4640
41 14 4640
4 84 4660
69 47 4660
1 33 4660
27 36 4660
41 64 4660
41 14 4660
40 60 4660
27 28 4660
40 60 4680
44 41 4680
27 28 4680
66 23 4680
69 47 4680
41 64 4700
1 33 4700
53 58 4700
69 47 4700
41 14 4700
27 28 4700
40 60 4700
39 18 4720
53 58 4720
66 23 4720
41 14 4720
1 33 4720
79 69 4720
40 60 4720
26 21 4740
79 69 4740
81 52 4740
40 60 4740
86 79 4740
79 47 4740
39 18 4740
1 33 4740
4 84 4740
1 33 4760
40 60 4760
39 59 4760
86 79 4760
86 69 4760
4 84 4760
66 23 4760
50 36 4760
63 81 4760
53 58 4780
26 21 4780
86 79 4780
66 23 4780
40 60 4780
4 84 4780
40 60 4800
53 58 4800
26 21 4800
68 2 4800
4 84 4800
86 79 4800
68 2 4820
4 84 4820
40 60 4820
41 14 4820
26 21 4820
86 79 4820
53 58 4820
40 60 4840
41 14 4840
79 69 4840
26 21 4840
53 58 4840
41 14 4860
79 69 4860
4 84 4860
86 79 4860
46 26 4860
40 60 4860
41 64 4860
68 2 4860
46 26 4880
40 60 4880
26 21 4880
41 14 4880
68 2 4880
54 70 4900
26 21 4900
40 60 4900
46 26 4900
50 36 4920
26 21 4920
40 60 4920
53 58 4920
41 14 4920
68 2 4940
53 58 4940
41 14 4940
50 36 4940
40 60 4940
14 64 4960
86 79 4960
40 60 4960
86 69 4960
86 79 4980
26 21 4980
40 60 4980
14 64 4980
66 23 4980
86 69 4980
14 64 5000
26 21 5000
86 79 5000
40 60 5000
66 23 5000
86 79 5020
40 60 5020
81 52 5020
18 59 5020
49 45 5040
40 60 5040
68 2 5040
18 59 5040
68 2 5060
18 59 5060
49 45 5060
40 60 5060
66 23 5060
27 36 5080
66 23 5080
40 60 5080
49 45 5080
68 2 5080
50 36 5100
66 23 5100
49 45 5100
40 60 5100
86 79 5100
54 70 5100
66 23 5120
54 70 5120
49 45 5120
50 36 5120
86 79 5140
49 45 5140
66 23 5140
27 36 5140
86 47 5140
66 23 5160
68 2 5160
66 23 5180
54 70 5180
66 23 5200
54 70 5200
54 70 5220
54 70 5240
53 58 5240
49 45 5240
49 45 5260
14 64 5260
54 70 5260
53 58 5260
59 3 5280
32 31 5280
54 70 5280
59 3 5300
54 70 5300
32 31 5300
53 58 5300
67 51 5300
32 31 5320
59 3 5320
53 58 5320
54 70 5320
67 51 5320
59 3 5340
54 70 5340
14 64 5340
67 51 5340
54 70 5360
66 23 5360
67 51 5360
14 64 5360
54 70 5380
66 23 5380
81 52 5380
67 51 5380
68 2 5380
57 68 5380
57 2 5380
49 45 5380
14 64 5380
67 51 5400
59 3 5400
49 45 5400
54 70 5400
66 23 5400
14 64 5400
46 21 5420
67 51 5420
59 3 5420
68 2 5420
16 38 5440
67 51 5440
57 2 5440
68 2 5440
43 11 5440
54 70 5460
67 51 5460
68 2 5460
49 45 5460
66 23 5460
57 2 5460
49 45 5480
66 23 5480
16 38 5480
69 47 5480
54 70 5480
67 51 5480
28 36 5500
79 69 5500
57 2 5500
32 31 5500
16 38 5500
54 70 5500
69 47 5500
67 51 5500
28 36 5520
16 38 5520
57 2 5520
14 64 5520
67 51 5520
68 2 5520
66 23 5520
16 38 5540
66 23 5540
79 69 5540
14 64 5540
67 51 5540
6 4 5540
67 51 5560
66 23 5560
14 64 5560
66 23 5580
67 51 5580
57 2 5580
39 3 5600
67 51 5600
6 4 5600
57 2 5600
79 69 5620
67 51 5620
66 23 5620
6 4 5620
57 2 5620
65 37 5620
65 37 5640
79 69 5640
66 23 5640
6 4 5640
50 28 5640
50 36 5640
57 2 5660
66 23 5660
67 51 5660
39 3 5660
59 3 5660
81 52 5660
53 58 5660
28 36 5660
79 69 5660
6 4 5660
79 69 5680
53 58 5680
28 36 5680
81 52 5680
6 4 5680
57 2 5680
39 3 5680
6 4 5700
53 58 5700
28 36 5700
65 37 5700
57 2 5700
66 23 5700
14 64 5700
81 52 5700
82 60 5720
66 23 5720
28 36 5720
79 69 5720
57 2 5720
14 64 5720
53 58 5720
86 79 5720
6 4 5720
66 23 5740
57 2 5740
6 4 5740
81 52 5740
14 64 5740
53 58 5740
28 36 5740
79 69 5760
14 64 5760
81 52 5760
67 51 5760
57 2 5760
28 36 5760
53 58 5760
6 4 5760
53 58 5780
79 69 5780
67 51 5780
14 64 5780
6 4 5780
65 37 5800
6 4 5800
57 2 5800
14 64 5800
53 58 5800
67 51 5800
18 59 5800
14 64 5820
53 58 5820
50 28 5820
50 36 5820
18 59 5820
67 51 5820
57 2 5820
46 21 5820
53 58 5840
6 4 5840
57 2 5840
14 64 5840
86 79 5840
18 59 5840
53 58 5860
18 59 5860
6 4 5860
57 2 5860
14 64 5860
86 79 5860
50 36 5860
46 21 5860
57 2 5880
69 47 5880
18 59 5880
53 58 5880
16 42 5880
79 69 5880
14 64 5880
86 79 5880
28 36 5880
50 28 5900
16 42 5900
28 36 5900
34 14 5900
6 4 5900
53 58 5900
14 64 5900
79 69 5900
67 51 5900
65 37 5900
18 59 5900
16 42 5920
41 14 5920
6 4 5920
43 11 5920
18 59 5920
67 51 5920
53 58 5920
39 3 5940
18 59 5940
41 14 5940
53 58 5940
16 42 5940
6 4 5940
53 58 5960
39 3 5960
67 51 5960
57 2 5960
41 14 5960
68 2 5960
28 36 5960
18 59 5960
16 42 5960
6 4 5960
6 4 5980
18 59 5980
53 58 5980
67 51 5980
16 42 5980
6 4 6000
59 3 6000
16 42 6000
67 51 6000
43 11 6000
41 14 6020
18 59 6020
16 42 6020
65 37 6020
16 42 6040
65 37 6040
39 18 6040
43 11 6040
28 36 6060
65 37 6060
6 4 6060
16 42 6060
39 18 6060
81 52 6080
43 11 6080
65 37 6080
39 18 6080
67 51 6080
16 42 6080
6 4 6080
67 51 6100
16 42 6100
81 52 6100
66 23 6100
67 51 6120
66 23 6120
16 42 6120
6 4 6120
16 42 6140
67 51 6140
6 4 6140
66 23 6140
66 23 6160
41 14 6160
67 51 6160
6 4 6160
67 51 6180
6 4 6180
41 14 6180
66 23 6200
6 4 6200
67 51 6200
41 14 6200
54 70 6220
6 4 6220
67 51 6220
49 45 6220
16 42 6220
18 59 6220
27 28 6220
15 48 6240
67 51 6240
6 4 6240
65 37 6240
49 45 6240
16 42 6240
15 48 6260
6 4 6260
67 51 6260
6 4 6280
16 42 6280
67 51 6280
6 4 6300
16 42 6300
67 51 6300
67 51 6320
6 4 6320
16 42 6320
67 51 6340
6 4 6340
16 42 6340
41 14 6360
6 4 6360
67 51 6360
54 70 6360
16 42 6360
78 38 6380
6 4 6380
18 59 6380
16 42 6380
49 45 6400
28 30 6400
78 38 6400
6 4 6400
16 42 6400
16 42 6420
66 23 6420
27 28 6420
78 38 6420
67 51 6420
49 45 6420
16 42 6440
27 28 6440
16 42 6460
67 51 6460
66 23 6480
16 42 6480
67 51 6480
41 14 6500
86 79 6500
16 42 6500
67 51 6500
6 4 6520
16 42 6520
31 37 6520
67 51 6520
16 42 6540
31 37 6540
7 9 6540
67 51 6540
16 42 6560
7 9 6560
6 4 6560
67 51 6560
67 51 6580
86 47 6580
19 75 6580
7 9 6580
16 42 6600
19 75 6600
27 28 6600
7 9 6600
27 30 6620
16 42 6620
6 4 6620
49 45 6620
86 47 6640
86 79 6640
27 30 6640
19 75 6640
50 28 6640
86 79 6660
6 4 6660
8 51 6660
27 30 6660
50 28 6680
86 79 6680
8 51 6680
27 30 6680
6 4 6680
27 30 6700
6 4 6700
50 28 6700
6 4 6720
27 30 6720
16 42 6720
50 28 6720
6 4 6740
50 28 6740
50 28 6760
27 30 6760
6 4 6760
41 14 6760
16 42 6760
19 75 6780
16 42 6780
27 30 6780
50 28 6780
6 4 6780
41 14 6780
27 30 6800
6 4 6800
19 75 6800
50 28 6800
16 42 6800
39 59 6800
39 59 6820
16 42 6820
86 79 6820
27 30 6820
6 4 6820
41 14 6820
50 28 6820
39 59 6840
6 4 6840
19 75 6840
41 14 6840
34 41 6840
16 42 6840
39 59 6860
27 30 6860
6 4 6860
6 4 6880
39 59 6880
27 30 6900
86 79 6900
39 59 6900
16 42 6900
39 59 6920
6 4 6920
16 42 6920
41 14 6920
27 30 6920
16 42 6940
31 37 6940
41 64 6940
6 4 6940
39 59 6960
53 58 6960
6 4 6980
39 59 6980
16 42 7000
39 59 7000
31 37 7000
6 4 7000
49 45 7020
66 23 7020
16 42 7020
6 4 7020
86 47 7040
31 37 7040
49 45 7060
86 47 7060
27 28 7080
31 37 7080
27 36 7100
27 36 7120
14 64 7120
27 36 7140
49 45 7140
41 14 7160
49 45 7160
41 64 7160
27 36 7160
50 36 7180
49 45 7180
79 69 7180
69 47 7180
66 23 7180
49 45 7200
53 58 7200
49 45 7220
19 75 7220
4 84 7220
53 58 7220
19 75 7240
4 84 7240
16 42 7240
61 76 7260
61 76 7280
4 84 7280
16 42 7280
49 45 7300
61 76 7300
16 42 7300
79 69 7320
27 28 7340
16 42 7340
16 42 7360
27 28 7360
50 28 7400
27 28 7400
4 84 7400
27 50 7420
16 42 7420
4 84 7420
66 23 7420
50 28 7420
50 36 7420
79 47 7420
50 36 7440
49 45 7440
4 84 7440
50 28 7440
49 45 7460
50 36 7460
50 28 7460
79 47 7460
4 84 7480
49 45 7480
28 36 7480
4 84 7500
4 84 7520
14 64 7540
49 45 7540
66 23 7540
4 84 7560
14 64 7560
66 23 7560
14 64 7580
4 84 7580
79 47 7600
4 84 7600
66 23 7600
49 45 7620
79 47 7620
28 36 7620
16 42 7620
4 84 7620
28 36 7640
79 47 7640
4 84 7640
53 58 7640
16 42 7640
53 58 7660
4 84 7660
79 47 7660
79 47 7680
4 84 7680
53 58 7680
8 51 7680
4 84 7700
79 47 7700
8 51 7720
79 47 7720
4 84 7720
4 84 7740
79 47 7740
8 51 7760
4 84 7760
79 47 7760
4 84 7780
86 79 7780
79 47 7800
80 77 7800
4 84 7800
53 58 7800
79 47 7820
8 51 7820
4 84 7820
4 84 7840
8 51 7840
79 47 7840
4 84 7860
34 14 7860
15 48 7860
79 47 7860
67 51 7860
4 84 7880
15 48 7880
8 51 7880
15 48 7900
8 51 7900
4 84 7900
19 75 7920
15 48 7920
8 51 7920
4 84 7920
67 51 7920
4 84 7940
15 48 7940
4 84 7960
50 36 7960
15 48 7960
4 84 7980
28 36 7980
28 36 8000
15 48 8000
4 84 8000
4 84 8020
15 48 8020
28 36 8020
15 48 8040
4 84 8040
80 77 8040
28 36 8040
50 28 8060
4 84 8060
53 58 8060
27 30 8060
27 30 8080
50 28 8080
13 53 8080
4 84 8080
28 36 8100
4 84 8100
41 14 8100
67 8 8100
4 84 8120
28 36 8120
79 47 8120
31 37 8120
31 37 8140
79 47 8140
4 84 8140
31 37 8160
79 47 8160
4 84 8160
31 37 8180
79 47 8180
4 84 8180
31 37 8200
27 30 8200
79 47 8200
4 84 8200
27 30 8220
79 47 8220
4 84 8220
31 37 8220
50 28 8240
31 37 8240
4 84 8240
27 30 8240
53 58 8240
31 37 8260
27 30 8260
4 84 8260
31 37 8280
4 84 8280
53 58 8280
50 28 8280
27 30 8280
46 21 8280
50 28 8300
31 37 8300
4 84 8300
43 11 8300
27 30 8300
50 28 8320
46 21 8320
28 36 8320
4 84 8320
31 37 8320
41 14 8320
27 30 8320
28 36 8340
16 42 8340
46 21 8340
31 37 8340
4 84 8340
31 37 8360
16 42 8360
50 36 8360
4 84 8360
46 21 8360
34 14 8380
4 84 8380
16 42 8380
31 37 8380
46 21 8380
28 36 8380
31 37 8400
4 84 8400
46 21 8400
50 36 8400
16 42 8420
4 84 8420
46 21 8420
31 37 8420
14 64 8440
31 37 8440
50 36 8440
54 70 8440
4 84 8440
31 37 8460
43 11 8460
41 14 8480
4 84 8480
31 37 8480
54 70 8500
16 42 8500
31 37 8500
31 37 8520
16 42 8520
19 75 8520
53 58 8540
19 75 8540
31 37 8540
16 42 8560
27 30 8560
31 37 8560
19 75 8580
50 28 8580
31 37 8580
50 36 8600
31 37 8600
54 70 8600
16 42 8600
19 75 8620
53 58 8620
50 36 8620
31 37 8620
54 70 8620
28 36 8640
19 75 8640
54 70 8640
41 14 8640
19 75 8660
28 36 8660
27 30 8660
54 70 8660
57 69 8660
31 37 8680
54 70 8680
57 69 8680
19 75 8680
19 75 8700
41 14 8700
57 69 8700
66 23 8700
27 30 8700
16 42 8720
19 75 8720
19 75 8740
53 58 8740
41 14 8740
16 42 8740
19 75 8760
4 84 8780
31 37 8780
19 75 8780
19 75 8800
16 42 8820
43 11 8820
14 64 8820
19 75 8840
14 64 8840
53 58 8840
49 45 8840
46 21 8860
53 58 8860
14 64 8860
28 36 8880
19 75 8880
16 42 8880
14 64 8880
4 84 8900
28 36 8900
16 42 8900
27 30 8920
43 73 8920
4 84 8920
31 37 8920
19 75 8940
31 37 8940
16 42 8960
71 2 8960
16 42 8980
67 8 8980
4 84 8980
16 42 9000
73 11 9000
67 8 9000
4 84 9020
19 75 9020
73 11 9020
16 42 9020
4 70 9040
53 58 9040
73 11 9040
19 75 9040
4 70 9060
73 11 9060
19 75 9060
86 79 9060
53 58 9060
57 69 9060
53 58 9080
4 70 9080
16 42 9080
73 11 9080
41 14 9080
28 30 9080
19 75 9080
16 42 9100
53 58 9100
67 8 9100
19 75 9100
73 11 9100
31 37 9100
46 21 9100
53 58 9120
16 42 9120
19 75 9120
73 11 9120
31 37 9120
73 11 9140
19 75 9140
67 8 9140
32 83 9140
16 42 9140
46 21 9140
16 42 9160
73 11 9160
53 58 9160
86 79 9160
19 75 9160
19 75 9180
63 54 9180
31 37 9180
46 21 9180
16 42 9180
71 2 9180
73 11 9180
73 11 9200
67 8 9200
73 11 9220
19 75 9220
16 42 9240
73 11 9240
19 75 9260
43 73 9260
16 42 9260
4 70 9280
63 54 9280
67 8 9280
4 70 9300
31 37 9300
16 42 9320
4 70 9320
46 21 9320
67 8 9320
19 75 9320
67 8 9340
86 79 9340
16 42 9340
31 37 9340
4 70 9340
86 79 9360
4 70 9360
53 58 9360
46 21 9360
31 37 9360
31 37 9380
53 58 9400
71 2 9400
19 75 9420
71 2 9420
67 8 9420
43 73 9440
73 11 9440
19 75 9440
71 2 9460
19 75 9460
86 79 9460
19 75 9480
71 2 9480
53 58 9480
16 42 9480
19 75 9500
57 69 9500
16 42 9500
31 37 9500
86 79 9520
16 42 9520
19 75 9520
71 2 9540
43 73 9540
16 42 9540
19 75 9560
31 37 9560
53 58 9560
43 73 9560
16 42 9560
31 37 9580
16 42 9580
43 73 9580
67 8 9580
16 42 9600
19 75 9600
19 75 9620
15 48 9620
31 37 9620
43 73 9640
15 48 9640
31 37 9640
15 48 9660
49 61 9660
16 42 9660
67 8 9680
86 79 9680
16 42 9680
49 45 9680
43 73 9700
61 45 9700
16 42 9700
86 79 9700
16 42 9720
86 79 9720
54 70 9720
43 73 9720
67 8 9720
39 59 9720
15 48 9760
